video_id,video_title,channel_url,comment_id,text,author,likes,timestamp
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","Ugyd7qnEJMQYw-0TJop4AaABAg","ወንድአለማወቅ","@Hawaa-w6l",0,"1752206400"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgzKvunapjNnIoNNhA14AaABAg","😢😢😢😢አአረ ኣማራዎች  ፀሎት እናርግ  ድል ለፋኖ ድል ለግብፅ በሉ  ኢቶጵያ ትፍረስ በሉ ግብፅ💪💪💪💪💪💪💪💪💪💪😢😢","@MehamedFerej-g3v",1,"1752217200"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgzKvunapjNnIoNNhA14AaABAg.AKS7b6WFh_NAKS8saeLZvJ","😂😂😂 Digital Shabiya. አይ ሻቢያ😂 እኛ አማሮች መቼም እንዲህ አንልም
💚💛❤️የተስፋይቷ ምድር ሰንደቅ💚💛❤️
💚💛❤️ድል ለኢትዮጲያችን 💚💛❤️ አብይን አምርሬ እጠላለዉ ባገሬ ግን ቀልድ የለም.የላይ ሰፈር ጉዳይ ከጨረስን በኋላ አቢይ የእጁን እንሰጠዋለን💚💛❤️","@robie5210",0,"1752217200"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgzKvunapjNnIoNNhA14AaABAg.AKS7b6WFh_NAKS9pqX1ZoO","ሲያምርህ ይቅር፤ እናንተ እየፈረሳችሁ ነው አስመራንም ጨምሮ ኋላ ቀሮች ።","@almaz-rudy8793",1,"1752217200"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgzARWvwhHKEVegh5954AaABAg","❤❤❤❤❤❤❤❤❤","@AbobakerHussein-eo2ez",0,"1752206400"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","Ugz0OnzazTnLT-ODBfN4AaABAg","መገደል ሲኖርበት የእድሜ ልክ እሥራት ቅጣት ቀልድ ነው ::","@HusseinKedir-gi9yw",0,"1752210000"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgxWwp8bqvxWNLRgPxN4AaABAg","ሳኡዲ በግድያ መቅጣቷ እደት ደስ ይላል ከምር ለሞቱት መልካም ጀሀነም ያርግላቸዉ ቀብራቸዉን","@HussinSaide",0,"1752217200"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgxWwp8bqvxWNLRgPxN4AaABAg.AKSBrc7xtPbAKSGP5lIVzC","😢","@RrRr-q2n",0,"1752220800"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgxYb7szbTHq93Co8414AaABAg","ሞት ለሕወሐት","@tadeyosgetachew",2,"1752210000"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgwPDPhjxOVd5Fkism94AaABAg","በሳውዲ የምትኖሩ ወንድሞችና ወገኖቻችን እባካቹን ተጠንቀቁ ህጉ  ተካበደ እንጂ በሸሪአ ግድያ የሚፈቀደው የገደለ ይገደል በሚስቱላይ የማገጠ ወይም በባሏላይ የማገጠች ሴትን የደፈረና በእስልምናላይ በጣም ሲበዛ በጣም ልእ እንደ ኢትዮጵያ አንዳድ ዋልጌ ክርስቲያኖች ድንበር የሚያልፍ ካሀዲና ሙናፊቅ ነው የሚገደለው እንጂ በዚ ልክ ግን ትንሽ ከበደ ብቻ ለስራ ስለወጣቹ ብቻ ያገኘሁትን እሰራለሁ የሚባል አማርኛ ሳውዲውስጥ እንደማይሰራ ማወቅ አለባቹ እና ተጠንቀቁ በተረፈ አላህ ይጠብቃቹ ይጠብቀን🤲","@FDHH-h7c7m",1,"1752210000"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","Ugxm6l7LwCTC065GKCV4AaABAg","እኔን አይመለከትም ማለት ነዋ ቪዛው😅😮😢🎉🎉","@HasenShamile-m8b",0,"1752206400"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgxrPn2FkB_ZoCkE6ft4AaABAg","ከአሜሪካ ጋር በታሪፍ ድርድር ማለት
ለእስስቷ US ራስን በቅኝ ግዛት ስር መስጠት ነው !🇪🇹","@freetook5167",0,"1752210000"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","Ugx5vopXIgUEo06YqfB4AaABAg","Which Etiopia?","@kabnab8344",1,"1752213600"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","Ugx5vopXIgUEo06YqfB4AaABAg.AKS-GHjV6sUAKS1ID372Fn","ተረዋእ","@munameroawi1777",0,"1752213600"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgwBkKtErrYiJ2pAYBN4AaABAg","ፍርዱ መሰቀል ነበር ልክ እንደ ሳውዲ ፥እህት ናት ብለን ካሰብን","@AbdurezakJuhar-tt5lx",0,"1752217200"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","Ugwz-QmGrvjhv-mEF8Z4AaABAg","Ante mnm merja yelehm wshetam","@tesfaweldewah1278",1,"1752217200"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgxRt0km9R6Spjwn5Ep4AaABAg","😢😢😢😢😢😢😢😢😢","@MmmTyty",0,"1752210000"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgxG-bgo8hNxpEOr5Wl4AaABAg","ሳውዲ ለኛ ለሀበሸ የለቸው ጥለቻ ከበድ ነው😢😢😢😢😢😢","@AbdelaMohammed-y6i",0,"1752213600"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgxG-bgo8hNxpEOr5Wl4AaABAg.AKS2cIkQ7mHAKS9Bps0QVo","😅😅😅😅ኣደል እንደፈለግክ ሰዉ መግደል ሴት መድፈር  ኣደኅንዛዥ ዒፅ ማዘዋወር ከፈለክ  ሂድ ወደ ጨለማዋ ኢቶጵያ😅😅","@MehamedFerej-g3v",0,"1752217200"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgwJyJasAmjcz8E1ISh4AaABAg","ያልገባኝ ቢኖር ለመሆኑ በምን አይነት ጉዳይ ነው የሚደራደሩት ከአሜሪካን ጋር?? አሜሪካ የሆነ ነገር ትፈልጋለች ግን ምን? ከበድ ያለ ነገር አለ !!!","@mekonnen74",0,"1752213600"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgwOeCTBJbPXC1NXsLp4AaABAg","ኣይ ይህቺ  ጉደኛ ኣስቃይተው ይገደሏትን  ቁጭ ኣድርጎ የሚቀልብ ፍርድ ???? ድድንቄም ፍርድ ቤት ??? ነገ ክሶስት ወር በሃላ ለላለመለቀቃቸው ምን ድነው ማርጋገጫዉ ????","@misikirzewgeketaw5501",0,"1752224400"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","Ugw-LV0-TL3bJyPsNc14AaABAg","ባክህ የማይሆን ን ነገር አትዘግብ❗️❌","@523zw910",0,"1752213600"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","Ugwk82RFf6d9-A7qCGF4AaABAg","አርፍ  ነዉ   በጊዜ  ጥርጊ  ትበል   !!!!","@BeyeneUmeta",0,"1752206400"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgyAn_Da1ra5tseMVhd4AaABAg","Ethiopia eyalu megoreru yibka,ethiopia malet tarik alba ashergaj lemagn hager nat wat adrgut.","@habtishtsegay8967",0,"1752256800"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgyTTZDdpuo11vbkXuJ4AaABAg","FETA ANTE ENSESA,  WUSHETAM  WISHA! TORNET LEGETEMU NAW TELALE,   NEGE LELA ZENA! AHIYA!","@teka1528",0,"1752206400"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgzKLAZ-EdI4AcXrxCh4AaABAg","Egypt sheshet 😂very funny","@senayberaki4276",0,"1752213600"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgzWLbkJF6ExFE6Cs1h4AaABAg","እሄን ወፈራም ድምፅ ይዘህ ትቀደዳለህ","@Ttamme",0,"1752206400"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgynsGdTlWiE2ScCXSt4AaABAg","ግብፅ😂😂😂😂😂😂ፍሪወላሒ","@Hawaa-w6l",0,"1752206400"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgzyaPamwtQsvrXlF9d4AaABAg","Woshet ayalekebachu.😂","@walesebhat465",0,"1752249600"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgyCGfbqYJ8ly-1SVkN4AaABAg","እኔ የምለው ግብፅ ናሰማሌ  በይት መሬት ነው የምገናኙ የልሆነ ወሬ የምታመጣ ለገንዘብ ብለህ ሰውአትረብሽ","@leteyletey3923",0,"1752210000"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","Ugx0WtwriRqN55kCRIp4AaABAg","ሳዑዲ ከአቋሟ ንቅንቅ አትልም ትቀጥልበት...
ግብፅ የምናውቃት ናት ልብ ማፊ","@JemalSeid-e3w",0,"1752213600"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","Ugx0WtwriRqN55kCRIp4AaABAg.AKS-mOlQyt2AKS9RJP_2bm","💪💪💪💪💪💪💪💪💪💪💪","@MehamedFerej-g3v",0,"1752217200"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgwYSJ_V8JWkrSn1Box4AaABAg","ሳኡዲ ማንንም አትሰማም ደግ አደረገች በላባቸው ቢበሉሳ በአቋራጭ ለማደግ ቆሻሻ ስራ ከሚሰሩ","@JemalAbdu-t3x",0,"1752210000"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgwYSJ_V8JWkrSn1Box4AaABAg.AKRtN0jpGyqAKS9OlxMx1Z","💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪","@MehamedFerej-g3v",0,"1752217200"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgxnTnWUv6EOcIrkyuN4AaABAg","አንተደሞሁልጊዜስጨናቂዜና","@Hawaa-w6l",0,"1752206400"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","Ugz20AMslr8xOZNKk7Z4AaABAg","ኤርትራ የግብጽ ተላላኪ ባሪያ ናት።","@hussenmeribo",0,"1752220800"
"j8U5EDqPmM8","Ethiopia - ከኢትዮጵያ ጋር የተፋጠጠው የግብፅ ጦር ሸሸ፣ ኢትዮጵያና አሜሪካ ሊደራደሩ ነው፣ አነጋጋሪው የመቀሌ ፍርድ፣ ኢትዮጵያውያኑሞት ተፈረደባቸው","https://www.youtube.com/@fetadailynews1","UgySpS2bHCs4qq7-Fwl4AaABAg","❤❤❤","@EzedinsabitLalemda",0,"1752206400"
